system:index,PfafIDIndWW_monthY2014M09,countIndWW_monthY2014M09,meanIndWW_monthY2014M09,.geo
811,127410,26930,2.1258645681779936E-7,
812,127420,7055,8.047956368310212E-7,
813,127421,3722,2.764318413795702E-6,
814,127422,1590,3.823430445762567E-7,
815,127423,2244,0.0,
816,127424,1519,0.0,
817,127425,3927,6.014279977086E-7,
818,127426,21125,4.9129261075351134E-5,
819,127427,1042,0.0,
820,127428,5069,5.897692572253652E-7,
821,127429,5224,7.470490983617195E-7,
822,127430,44,4.084376590606649E-5,
823,127441,12070,1.3376811307756618E-6,
824,127442,14759,0.0,
825,127443,10391,5.976766431370778E-6,
826,127444,7778,5.140322420552737E-6,
827,127445,6291,5.066950692594418E-6,
828,127446,64917,1.7162641770675934E-6,
829,127447,3950,3.4908850709588952E-6,
830,127448,9904,5.7411480865137536E-6,
831,127449,17600,9.353361333610495E-5,
832,127450,1674,1.3923244833681343E-6,
833,127461,665,1.0398191007724423E-7,
834,127462,3590,0.0,
835,127463,53,0.0,
836,127464,8970,0.0,
837,127465,11872,1.556413846659343E-9,
838,127466,17737,1.5594745799519004E-6,
839,127467,19764,5.904914004553506E-7,
840,127468,4595,6.461706828154181E-7,
841,127469,7925,5.130452428322728E-6,
842,127470,7040,1.582033117551517E-7,
843,127481,440,0.0,
844,127482,17789,4.6490002549114885E-7,
845,127483,205,0.0,
846,127484,20407,1.3303378896443634E-7,
847,127485,221,0.0,
848,127486,2255,3.447553171635667E-7,
849,127487,2054,1.1077870880734767E-8,
850,127488,2147,0.0,
851,127489,5513,0.0,
852,127491,3380,0.0,
853,127492,5205,2.8005523281368062E-8,
854,127493,1899,0.0,
855,127494,5566,8.30925715841369E-8,
856,127495,7595,0.0,
857,127496,14596,1.291674335284998E-7,
858,127497,8623,5.024055733592099E-7,
859,127498,12464,2.837450844702022E-7,
860,127499,10068,2.8863203971549977E-6,
861,127500,3051,4.524531601244997E-5,
862,127601,629,6.992540259757047E-5,
863,127602,9048,0.0,
864,127603,10701,3.2975990225914887E-6,
865,127604,32281,2.4910131226259174E-6,
866,127605,13081,1.6813968341009524E-6,
867,127606,23055,7.481977498356122E-7,
868,127607,10170,2.928301175909163E-6,
869,127608,5276,0.0,
870,127609,11001,1.3067592374164905E-6,
871,127700,3039,1.1806049437217433E-7,
872,127701,11517,9.70636576882923E-5,
873,127702,2045,3.904024656602218E-6,
874,127703,5873,1.672279265873064E-5,
875,127704,8967,2.3091707844922426E-5,
876,127705,10418,1.4792205329032404E-5,
877,127706,44316,9.983627650141408E-6,
878,127707,4130,1.5990947782830728E-5,
879,127708,3343,2.0772376818676285E-5,
880,127709,1865,3.3418298757677337E-6,
881,127801,19166,1.4039554945279304E-5,
882,127802,12284,7.576533482002579E-6,
883,127803,14445,2.3653989943832795E-5,
884,127804,29385,5.639259637201082E-5,
885,127805,8300,4.1004239913383785E-5,
886,127806,12604,1.0861724440408832E-5,
887,127807,26448,1.8212517505352256E-5,
888,127808,5921,5.8250920792918E-7,
889,127809,4502,2.0632274898296927E-5,
890,127910,2674,8.160521679223992E-5,
891,127921,5312,5.280902996243233E-5,
892,127922,18620,2.6650949737630358E-5,
893,127923,10293,4.9835170626528483E-5,
894,127924,2969,1.661287448489093E-4,
895,127925,2637,1.3327336131093597E-4,
896,127926,1247,5.875044195225688E-5,
897,127927,4396,4.7398214112738784E-4,
898,127928,1298,1.1905692637735594E-4,
899,127929,870,4.754164381646818E-4,
900,127930,8334,5.4564384865416474E-5,
901,127941,5915,3.1330916484721644E-5,
902,127942,2130,3.049471623687385E-6,
903,127943,4715,1.3024767335639004E-4,
904,127944,13227,3.286327320529867E-5,
905,127945,6928,6.969948004455803E-5,
906,127946,2231,7.034357799678158E-5,
907,127947,103,0.0,
908,127948,1983,4.238054866699245E-5,
909,127949,3419,1.8684928209941037E-4,
910,127950,18556,9.423508122223817E-5,
911,127960,25103,1.3087099841055283E-4,
912,127971,12167,1.8151010155935916E-4,
913,127972,10497,1.0571064697327022E-4,
914,127973,2728,1.2143335256552204E-4,
915,127974,8371,2.247276068163985E-4,
916,127975,1783,8.511648335929125E-4,
917,127976,8682,6.474265867224537E-5,
918,127977,314,4.058736612986502E-4,
919,127978,7488,7.913578603950739E-4,
920,127979,14869,0.0015672433132924506,
921,127980,23692,8.05931044013796E-5,
922,127990,26531,1.9633292802340862E-4,
923,128001,2494,1.5901478948769011E-6,
924,128002,4439,0.0,
925,128003,8535,2.6021393526969234E-8,
926,128004,4043,5.435488081903172E-10,
927,128005,13688,4.909391316647825E-7,
928,128006,5048,0.0,
929,128007,10152,0.0,
930,128008,19776,0.0,
931,128009,8469,2.0875859667848384E-8,
932,128010,28887,2.4224969149583302E-6,
933,128020,21314,1.865394694047449E-7,
934,128030,5012,1.6732006638251975E-5,
935,128040,37051,9.512848266793983E-6,
936,128050,31535,1.5209696431026951E-6,
937,128060,36636,1.4360510150441901E-6,
938,128070,885,0.0,
939,128080,20760,4.7312100013963266E-7,
940,128091,1376,0.0,
941,128092,2906,0.0,
942,128093,1032,0.0,
943,128094,5169,0.0,
944,128095,4517,0.0,
945,128096,19629,0.0,
946,128097,1498,0.0,
947,128098,18549,2.825692704056033E-7,
948,128099,15365,0.0,
949,129010,4725,2.3428209612431398E-7,
950,129021,384,0.0,
951,129022,7051,7.615336072704882E-7,
952,129023,533,0.0,
953,129024,12023,2.988198610468777E-7,
954,129025,4404,8.231946912934005E-7,
955,129026,20469,2.0752317300476665E-6,
956,129027,5476,1.9819365544894464E-7,
957,129028,4011,2.7489292411560455E-7,
958,129029,2668,0.0,
959,129030,1,0.0,
960,129040,14359,1.947306511355064E-7,
961,129050,755,0.0,
962,129061,222,0.0,
963,129062,33991,1.3267974316271548E-8,
964,129063,2302,1.7964659976722926E-5,
965,129064,8044,3.789982189327265E-6,
966,129065,4159,1.2735033549748113E-5,
967,129066,9253,2.668504028821197E-6,
968,129067,1504,2.9911468085349966E-5,
969,129068,20974,9.588737059039947E-7,
970,129069,11063,6.071017892070713E-7,
971,129070,1017,1.1835038281045939E-8,
972,129080,19497,3.599851520032598E-7,
973,129090,24452,2.15497524485909E-6,
974,129100,3201,0.0,
975,129101,3554,0.0,
976,129102,7204,0.0,
977,129103,3073,1.5682858107573128E-7,
978,129104,41933,3.3954247271853598E-6,
979,129105,49,0.0,
980,129106,32639,2.793575777742409E-7,
981,129107,588,0.0,
982,129108,8766,2.3471740589690657E-5,
983,129109,5589,6.672717310246685E-8,
984,129210,18147,2.5982343530964927E-8,
985,129221,12647,0.0,
986,129222,6478,0.0,
987,129223,929,0.0,
988,129224,19232,6.111763059728696E-8,
989,129225,2066,0.0,
990,129226,9756,2.599910376261216E-7,
991,129227,4196,0.0,
992,129228,13495,4.862079178176488E-6,
993,129229,8477,1.4369934912669543E-5,
994,129230,1126,0.0,
995,129240,11966,1.140276637675853E-8,
996,129250,1435,0.0,
997,129260,4273,6.4007573060259E-7,
998,129270,9760,2.1882279956710175E-7,
999,129280,32075,4.791353609304213E-7,
1000,129290,16370,6.237894450389883E-8,
1001,129300,18088,0.0,
1002,129301,3328,7.156269296867911E-7,
1003,129302,23973,2.0104263690509254E-6,
1004,129303,198,3.0494494497093677E-6,
1005,129304,14174,1.265102007904573E-8,
1006,129305,4003,9.668308676384694E-7,
1007,129306,1988,8.057841543859043E-7,
1008,129307,2659,1.9103863615158913E-6,
1009,129308,1969,6.104937911929041E-8,
1010,129309,2253,5.255051243786875E-6,
1011,129400,1541,0.0,
1012,129410,18620,2.900440131295708E-7,
1013,129420,11448,8.154863486151608E-7,
1014,129430,15905,0.0,
1015,129440,33420,5.973453335045647E-8,
1016,129450,1043,0.0,
1017,129460,28743,2.1182665752527357E-7,
1018,129470,13197,2.025259673409048E-9,
1019,129480,24148,2.63943536693043E-9,
1020,129490,14595,1.4170634414320274E-7,
1021,129500,36199,5.7727319407613685E-8,
1022,129501,710,1.488295232976739E-4,
1023,129502,5681,4.857857599198322E-7,
1024,129503,5251,7.603825769219086E-7,
1025,129504,10029,0.0,
1026,129505,1816,8.991310724983588E-6,
1027,129506,719,1.0322466785837528E-7,
1028,129507,2045,6.3145853139155275E-6,
1029,129508,2122,0.0,
1030,129509,886,0.0,
1031,129601,11485,0.0,
1032,129602,2289,0.0,
1033,129603,2129,0.0,
1034,129604,16065,0.0,
1035,129605,12329,6.677414046696556E-8,
1036,129606,8988,0.0,
1037,129607,6625,0.0,
1038,129608,3469,0.0,
1039,129609,6981,0.0,
1040,129700,1569,0.0,
1041,129801,14099,0.0,
1042,129802,3913,0.0,
1043,129803,4781,1.3593252852999858E-6,
1044,129804,4876,0.0,
1045,129805,5748,2.658901817171094E-6,
1046,129806,6277,8.015461639635189E-7,
1047,129807,1149,1.6130588341956017E-7,
1048,129808,3784,6.849884865964485E-7,
1049,129809,30153,1.2567810812866504E-7,
1050,129910,21985,4.353286308126793E-6,
1051,129920,14528,3.3464917784164187E-9,
1052,129930,10377,1.4482601731515254E-7,
1053,129940,14741,0.0,
1054,129950,8942,0.0,
1055,129960,13111,4.883722732111201E-7,
1056,129970,801,0.0,
1057,129980,25567,0.0,
1058,129990,20302,0.0,
1059,131100,7,0.0,
1060,131210,36413,2.629414772186997E-7,
1061,131220,29504,3.974265014728781E-6,
1062,131230,5133,1.8351381635924319E-6,
1063,131240,8388,0.0,
1064,131250,9883,2.595854230368553E-8,
1065,131260,8424,3.541476424691728E-7,
1066,131270,277,2.4005089125810977E-5,
1067,131280,6283,4.959453096260825E-7,
1068,131290,27403,8.630547059671906E-7,
1069,131310,7655,1.3112116280324925E-6,
1070,131320,24137,1.2933694660827021E-8,
1071,131330,2891,1.911694108752109E-5,
1072,131340,12959,4.413632983839073E-7,
1073,131350,32776,8.110242995577765E-7,
1074,131360,18767,7.603580545251731E-8,
1075,131370,6617,1.1970097187073619E-5,
1076,131380,19981,1.7536919479882388E-6,
1077,131390,22538,5.3426013056670675E-6,
1078,131400,27256,7.069461559894943E-7,
1079,131500,1273,1.0797667659546858E-5,
1080,131600,27113,2.3243526333401185E-10,
1081,131700,3798,0.0,
1082,131810,7669,3.912460812753618E-6,
1083,131820,27032,2.530400892662233E-7,
1084,131831,9065,4.148056490906594E-6,
1085,131832,2096,0.0,
1086,131833,1404,2.1745732465858172E-5,
1087,131834,7453,0.0,
1088,131835,4701,8.857282342117341E-7,
1089,131836,5223,4.829631107636258E-7,
1090,131837,1405,0.0,
1091,131838,3404,0.0,
1092,131839,2535,0.0,
1093,131840,32853,0.0,
1094,131850,1917,0.0,
1095,131860,15834,0.0,
1096,131870,27761,3.1803947461393643E-9,
1097,131880,10768,8.690840129710069E-7,
1098,131890,16897,0.0,
1099,131901,1754,6.375419093185035E-4,
1100,131902,12990,3.6198194314176854E-6,
1101,131903,215,2.2782961805526292E-5,
1102,131904,13485,1.0253330079504147E-6,
1103,131905,9074,0.0,
1104,131906,15847,2.1954079788000947E-7,
1105,131907,4419,2.916573273120428E-7,
1106,131908,22888,2.3787652505457497E-7,
1107,131909,8787,9.28618990335552E-5,
1108,132110,12959,4.545303292431156E-5,
1109,132120,8133,8.198052256249444E-6,
1110,132130,10012,9.42708834608331E-6,
1111,132140,8201,1.7718673005053713E-5,
1112,132150,13248,1.2054211496868977E-5,
1113,132160,16791,6.196422695088768E-6,
1114,132170,26204,1.5777970966949714E-4,
1115,132180,13732,0.0,
1116,132190,10365,1.6378258049416015E-7,
1117,132210,5805,0.0,
1118,132221,1643,0.0,
1119,132222,5576,0.0,
1120,132223,2700,0.0,
1121,132224,7616,0.0,
1122,132225,3453,0.0,
1123,132226,56987,0.0,
1124,132227,30136,0.0,
1125,132228,6845,0.0,
1126,132229,43836,0.0,
1127,132230,5751,0.0,
1128,132241,319,9.689169768367698E-5,
1129,132242,110959,9.8711118051274E-8,
1130,132243,5114,1.3815426566790686E-7,
1131,132244,41565,1.0766468920650798E-7,
1132,132245,13833,1.9145685424381215E-7,
1133,132246,23499,0.0,
1134,132247,57331,0.0,
1135,132248,17409,0.0,
1136,132249,48167,2.0569411028619106E-7,
1137,132251,9111,6.766906184724314E-8,
1138,132252,10382,0.0,
1139,132253,1600,0.0,
1140,132254,3695,0.0,
1141,132255,3579,0.0,
1142,132256,10074,0.0,
1143,132257,1050,0.0,
1144,132258,49121,0.0,
1145,132259,7060,0.0,
1146,132261,5095,0.0,
1147,132262,19770,0.0,
1148,132263,10728,0.0,
1149,132264,21755,0.0,
1150,132265,32490,8.496272480722409E-8,
1151,132266,16684,1.3601437693409798E-5,
1152,132267,2290,5.497427451708829E-7,
1153,132268,16265,9.600487816402181E-7,
1154,132269,50179,1.7056710336778072E-7,
1155,132270,11902,0.0,
1156,132281,2055,0.0,
1157,132282,8164,0.0,
1158,132283,10589,0.0,
1159,132284,6191,0.0,
1160,132285,32409,5.710392016125124E-7,
1161,132286,5085,0.0,
1162,132287,3959,0.0,
1163,132288,5647,4.6168312840101854E-7,
1164,132289,8978,1.126261659743913E-6,
1165,132291,21955,4.467088783523439E-7,
1166,132292,22986,4.921683328778828E-6,
1167,132293,874,7.363950518560529E-6,
1168,132294,23415,5.538593714094472E-6,
1169,132295,2221,0.0,
1170,132296,55095,6.310740125410143E-7,
1171,132297,5317,0.0,
1172,132298,15281,0.0,
1173,132299,48129,5.867572887832488E-8,
1174,132301,2065,0.0,
1175,132302,17430,0.0,
1176,132303,8034,0.0,
1177,132304,13322,0.0,
1178,132305,669,0.0,
1179,132306,4814,0.0,
1180,132307,2797,0.0,
1181,132308,27021,3.6242311060688295E-7,
1182,132309,2706,4.916123039938095E-7,
1183,132410,111,0.0,
1184,132421,3252,0.0,
1185,132422,20282,0.0,
1186,132423,8051,0.0,
1187,132424,14989,0.0,
1188,132425,695,0.0,
1189,132426,20327,0.0,
1190,132427,4403,0.0,
1191,132428,4263,0.0,
1192,132429,7450,0.0,
1193,132430,1000,0.0,
1194,132440,34930,0.0,
1195,132450,26990,1.2409352907984962E-6,
1196,132461,15429,2.7533321551763207E-6,
1197,132462,32766,1.6500863431011328E-7,
1198,132463,9050,2.663871877401678E-6,
1199,132464,7441,0.0,
1200,132465,1966,4.207629151518476E-7,
1201,132466,4956,0.0,
1202,132467,3131,0.0,
1203,132468,11685,1.1690895941869517E-5,
1204,132469,11970,3.2939873514724158E-6,
1205,132470,8921,1.937834293877418E-6,
1206,132480,31885,2.7185339075886237E-6,
1207,132491,1366,0.0,
1208,132492,5209,0.0,
1209,132493,6581,0.0,
1210,132494,2659,0.0,
1211,132495,15660,1.5459898373311429E-6,
1212,132496,2133,2.249249619048308E-5,
1213,132497,494,8.475864488509936E-6,
1214,132498,4326,1.0840912637296411E-5,
1215,132499,8032,2.095271582901483E-6,
1216,132500,16410,0.0,
1217,132611,5106,0.0,
1218,132612,25630,0.0,
1219,132613,5244,0.0,
1220,132614,14102,0.0,
1221,132615,389,0.0,
1222,132616,15733,5.372727250969489E-7,
1223,132617,4461,6.239250071267651E-7,
1224,132618,29458,0.0,
1225,132619,3777,0.0,
1226,132621,4099,7.952832105637352E-7,
1227,132622,11857,1.452694897939862E-6,
1228,132623,4285,0.0,
1229,132624,3101,0.0,
1230,132625,389,0.0,
1231,132626,1422,0.0,
1232,132627,5692,0.0,
1233,132628,1844,0.0,
1234,132629,4050,0.0,
1235,132631,9481,2.687501302184511E-6,
1236,132632,30800,5.995586284539525E-6,
1237,132633,7903,5.842491398604617E-5,
1238,132634,5666,0.0,
1239,132635,1413,0.0,
1240,132636,16200,1.204752208464359E-7,
1241,132637,6095,0.0,
1242,132638,5204,0.0,
1243,132639,106,0.0,
1244,132641,12911,3.523869562340096E-7,
1245,132642,14023,0.0,
1246,132643,2290,0.0,
1247,132644,3691,0.0,
1248,132645,5980,0.0,
1249,132646,1560,0.0,
1250,132647,529,0.0,
1251,132648,3542,0.0,
1252,132649,2888,0.0,
1253,132650,27787,3.460734037558853E-6,
1254,132661,12993,0.0,
1255,132662,6957,0.0,
1256,132663,4588,3.3546692066418354E-7,
1257,132664,20985,0.0,
1258,132665,597,0.0,
1259,132666,8578,0.0,
1260,132667,10022,0.0,
1261,132668,6750,0.0,
1262,132669,23573,0.0,
1263,132670,3374,0.0,
1264,132681,31,0.0,
1265,132682,24910,0.0,
1266,132683,2645,0.0,
1267,132684,28207,0.0,
1268,132685,8593,0.0,
1269,132686,62254,0.0,
1270,132687,3789,0.0,
1271,132688,23557,0.0,
1272,132689,43379,0.0,
1273,132691,15066,0.0,
1274,132692,10762,0.0,
1275,132693,442,0.0,
1276,132694,20739,0.0,
1277,132695,3997,0.0,
1278,132696,29193,0.0,
1279,132697,37782,0.0,
1280,132698,19492,0.0,
1281,132699,26113,6.791979379439278E-9,
1282,132710,1953,3.466735943128386E-6,
1283,132721,41,1.0563139385688033E-4,
1284,132722,16757,0.0,
1285,132723,8633,7.404435323157623E-7,
1286,132724,51521,0.0,
1287,132725,7172,0.0,
1288,132726,24916,0.0,
1289,132727,5825,0.0,
1290,132728,46216,0.0,
1291,132729,59964,0.0,
1292,132730,1380,1.0126705629353886E-6,
1293,132741,7096,0.0,
1294,132742,4456,0.0,
1295,132743,2855,0.0,
1296,132744,38189,0.0,
1297,132745,3989,0.0,
1298,132746,7577,0.0,
1299,132747,4885,0.0,
1300,132748,8784,0.0,
1301,132749,18814,0.0,
1302,132751,4610,0.0,
1303,132752,3507,0.0,
1304,132753,1920,0.0,
1305,132754,5072,0.0,
1306,132755,1571,0.0,
1307,132756,61075,0.0,
1308,132757,23629,1.7647798192759995E-7,
1309,132758,62211,0.0,
1310,132759,13031,0.0,
1311,132761,43981,0.0,
1312,132762,25367,0.0,
1313,132763,20434,0.0,
1314,132764,15028,0.0,
1315,132765,1838,0.0,
1316,132766,9627,2.248514416189867E-6,
1317,132767,10471,0.0,
1318,132768,7784,6.964597227636121E-7,
1319,132769,6666,6.931074186077955E-6,
1320,132770,7272,0.0,
1321,132781,1236,0.0,
1322,132782,6801,0.0,
1323,132783,64924,4.251478824211855E-8,
1324,132784,6077,0.0,
1325,132785,3652,0.0,
1326,132786,6724,0.0,
1327,132787,2758,0.0,
1328,132788,4069,0.0,
1329,132789,25503,8.483395988997895E-7,
1330,132791,6055,0.0,
1331,132792,69368,1.136728325884289E-6,
1332,132793,44948,1.1579221666996699E-6,
1333,132794,60667,4.053881708646196E-8,
1334,132795,1144,0.0,
1335,132796,36367,1.5415767496296238E-7,
1336,132797,19754,0.0,
1337,132798,33473,2.9096700294202024E-8,
1338,132799,95726,2.6427317131181975E-8,
1339,132810,4558,0.0,
1340,132820,11310,0.0,
1341,132830,21102,2.8458728080445444E-6,
1342,132841,5759,0.0,
1343,132842,6864,0.0,
1344,132843,5266,0.0,
1345,132844,3663,0.0,
1346,132845,98,0.0,
1347,132846,5557,0.0,
1348,132847,22720,0.0,
1349,132848,7981,1.4701837128446563E-5,
1350,132849,12511,0.0,
1351,132850,6963,0.0,
1352,132861,531,0.0,
1353,132862,1903,0.0,
1354,132863,54,0.0,
1355,132864,4166,3.4839947624647143E-6,
1356,132865,10176,2.7680049455521893E-6,
1357,132866,3672,0.0,
1358,132867,13286,1.9832002889268464E-5,
1359,132868,1974,0.0,
1360,132869,5770,6.538068542724459E-5,
1361,132870,15752,2.1068575628955586E-7,
1362,132881,1191,0.0,
1363,132882,18934,4.0265802525439625E-7,
1364,132883,5211,0.0,
1365,132884,20242,7.190617115132575E-7,
1366,132885,238,0.0,
1367,132886,8369,8.255585866249156E-7,
1368,132887,535,0.0,
1369,132888,8406,1.9361326005783958E-7,
1370,132889,14950,1.8130947995576825E-7,
1371,132891,1271,0.0,
1372,132892,10214,0.0,
1373,132893,7328,0.0,
1374,132894,4993,0.0,
1375,132895,3390,0.0,
1376,132896,8887,5.41862563953745E-6,
1377,132897,8090,0.0,
1378,132898,9881,0.0,
1379,132899,8213,0.0,
1380,132910,12700,0.0,
1381,132920,13266,6.5820953598697E-8,
1382,132930,3022,0.0,
1383,132941,9673,0.0,
1384,132942,9494,0.0,
1385,132943,2864,0.0,
1386,132944,23082,1.3270159531908252E-6,
1387,132945,833,0.0,
1388,132946,62650,7.768196293973005E-6,
1389,132947,14389,3.211136059404739E-6,
1390,132948,33111,2.7518908652286325E-8,
1391,132949,39169,1.2349025021373721E-5,
1392,132951,3831,0.0,
1393,132952,5593,0.0,
1394,132953,6291,0.0,
1395,132954,6058,0.0,
1396,132955,16674,0.0,
1397,132956,6539,0.0,
1398,132957,559,0.0,
1399,132958,9035,0.0,
1400,132959,7763,0.0,
1401,132960,31967,1.6468970885140788E-6,
1402,132971,47968,6.192159256116847E-6,
1403,132972,11614,1.2531132478932347E-4,
1404,132973,23468,4.2344476349486314E-6,
1405,132974,8806,2.413292838424607E-7,
1406,132975,1257,0.0,
1407,132976,12623,4.445467700198133E-6,
1408,132977,2041,2.945023509570717E-6,
1409,132978,11307,1.4702228917873106E-6,
1410,132979,1010,4.915206454780892E-7,
1411,132980,21672,2.88005537939261E-6,
1412,132991,4020,1.6578375698375282E-6,
1413,132992,9455,1.060005761123004E-5,
1414,132993,3616,0.0,
1415,132994,5779,5.887078935556527E-7,
1416,132995,1723,0.0,
1417,132996,9883,2.0432209557792092E-5,
1418,132997,21195,7.062153486532994E-6,
1419,132998,6887,0.0,
1420,132999,12800,4.868173483336787E-6,
1421,133100,23877,8.476137040925195E-5,
1422,133201,15918,1.69156169657119E-6,
1423,133202,2770,0.0,
1424,133203,25,0.0,
1425,133204,18801,0.0,
1426,133205,4840,0.0,
1427,133206,4532,8.138762090021749E-7,
1428,133207,4360,1.4619617223643921E-5,
1429,133208,7332,3.1600903461200775E-7,
1430,133209,11186,2.37420657258856E-7,
1431,133301,10760,1.8317082742823475E-5,
1432,133302,29224,1.2210656650622748E-7,
1433,133303,464,3.484588310169751E-5,
1434,133304,5221,1.2981947296820514E-6,
1435,133305,588,4.105732091139929E-6,
1436,133306,4374,1.0224443216709744E-4,
1437,133307,266,1.2161176658273241E-5,
1438,133308,10586,2.5526164888544234E-5,
1439,133309,350,3.2257527337630023E-6,
1440,133410,12416,3.641480429746724E-7,
1441,133421,1718,1.5814125933649161E-9,
1442,133422,8733,0.0,
1443,133423,2494,6.022500240531378E-7,
1444,133424,2603,1.5188229465664712E-7,
1445,133425,8479,9.39702619741487E-7,
